dataset,replicate,formula,delta_spearman_vs_magnitude
Replogle_two_cellline,886,setting_adaptive_lodo,0.04074196732811805
Replogle_two_cellline,887,one_sided_025,0.007388065694787671
Replogle_two_cellline,887,setting_adaptive_lodo,0.01470185741013777
Replogle_two_cellline,888,one_sided_025,0.008864673709583548
Replogle_two_cellline,888,setting_adaptive_lodo,0.01767778988626134
Replogle_two_cellline,889,one_sided_025,0.006999925205254637
Replogle_two_cellline,889,setting_adaptive_lodo,0.07389781337563081
Replogle_two_cellline,890,one_sided_025,0.01125977944633827
Replogle_two_cellline,890,setting_adaptive_lodo,0.017917267749770538
Replogle_two_cellline,891,one_sided_025,0.006360383076602194
Replogle_two_cellline,891,setting_adaptive_lodo,0.0043431185082460355
Replogle_two_cellline,892,one_sided_025,-0.005553467762025588
Replogle_two_cellline,892,setting_adaptive_lodo,-0.0009475515702259407
Replogle_two_cellline,893,one_sided_025,0.0040305132982821346
Replogle_two_cellline,893,setting_adaptive_lodo,0.02543087841076025
Replogle_two_cellline,894,one_sided_025,0.011377782290108968
Replogle_two_cellline,894,setting_adaptive_lodo,0.02574631283050799
Replogle_two_cellline,895,one_sided_025,0.014032626012222826
Replogle_two_cellline,895,setting_adaptive_lodo,0.03211956778824271
Replogle_two_cellline,896,one_sided_025,0.016275129239346375
Replogle_two_cellline,896,setting_adaptive_lodo,0.042906226982137224
Replogle_two_cellline,897,one_sided_025,-0.0023282464346708748
Replogle_two_cellline,897,setting_adaptive_lodo,0.04518421919524025
Replogle_two_cellline,898,one_sided_025,0.010354213165956111
Replogle_two_cellline,898,setting_adaptive_lodo,0.060204021275215014
Replogle_two_cellline,899,one_sided_025,-0.0015362925904069957
Replogle_two_cellline,899,setting_adaptive_lodo,0.03694952477402291
Replogle_two_cellline,900,one_sided_025,0.013178336105919758
Replogle_two_cellline,900,setting_adaptive_lodo,0.046009542464245906
Replogle_two_cellline,901,one_sided_025,0.0032139767407854403
Replogle_two_cellline,901,setting_adaptive_lodo,0.0009576309554352735
Replogle_two_cellline,902,one_sided_025,0.020840161371065202
Replogle_two_cellline,902,setting_adaptive_lodo,0.025887517634864243
Replogle_two_cellline,903,one_sided_025,0.01483509622080309
Replogle_two_cellline,903,setting_adaptive_lodo,0.048157406940322944
Replogle_two_cellline,904,one_sided_025,0.013936492715782567
Replogle_two_cellline,904,setting_adaptive_lodo,0.054579590107933396
Replogle_two_cellline,905,one_sided_025,0.023349718400823893
Replogle_two_cellline,905,setting_adaptive_lodo,0.04906780575738082
Replogle_two_cellline,906,one_sided_025,0.006809973331829977
Replogle_two_cellline,906,setting_adaptive_lodo,-0.00786258995310607
Replogle_two_cellline,907,one_sided_025,0.010948056260753652
Replogle_two_cellline,907,setting_adaptive_lodo,0.025311693008488567
Replogle_two_cellline,908,one_sided_025,0.01526298404406462
Replogle_two_cellline,908,setting_adaptive_lodo,0.030431035914274318
Replogle_two_cellline,909,one_sided_025,0.007619570317376256
Replogle_two_cellline,909,setting_adaptive_lodo,0.01242375693678105
Replogle_two_cellline,910,one_sided_025,0.0040064435929197395
Replogle_two_cellline,910,setting_adaptive_lodo,0.01747107516887747
Replogle_two_cellline,911,one_sided_025,0.026519458236767768
Replogle_two_cellline,911,setting_adaptive_lodo,0.0511485500227154
Replogle_two_cellline,912,one_sided_025,0.000274085568289395
Replogle_two_cellline,912,setting_adaptive_lodo,0.003915280532697074
Replogle_two_cellline,913,one_sided_025,0.006857702014216566
Replogle_two_cellline,913,setting_adaptive_lodo,0.03488218576206664
Replogle_two_cellline,914,one_sided_025,0.0044213778719361385
Replogle_two_cellline,914,setting_adaptive_lodo,0.0026181620757322333
Replogle_two_cellline,915,one_sided_025,0.005917713650749862
Replogle_two_cellline,915,setting_adaptive_lodo,0.016079976773063026
Replogle_two_cellline,916,one_sided_025,-0.01086765598082784
Replogle_two_cellline,916,setting_adaptive_lodo,-0.0016136268410538723
Replogle_two_cellline,917,one_sided_025,0.008560336345540959
Replogle_two_cellline,917,setting_adaptive_lodo,0.04141363343568141
Replogle_two_cellline,918,one_sided_025,-0.0004058555707923406
Replogle_two_cellline,918,setting_adaptive_lodo,-0.004903660091418155
Replogle_two_cellline,919,one_sided_025,0.009008993876950921
Replogle_two_cellline,919,setting_adaptive_lodo,0.03594952448280314
Replogle_two_cellline,920,one_sided_025,0.016313454776722858
Replogle_two_cellline,920,setting_adaptive_lodo,0.07557928726946589
Replogle_two_cellline,921,one_sided_025,0.015444389946681375
Replogle_two_cellline,921,setting_adaptive_lodo,0.058839380194506796
Replogle_two_cellline,922,one_sided_025,0.0033617382633091553
Replogle_two_cellline,922,setting_adaptive_lodo,0.02588309888674048
Replogle_two_cellline,923,one_sided_025,0.00890123423018993
Replogle_two_cellline,923,setting_adaptive_lodo,0.05397841338134177
Replogle_two_cellline,924,one_sided_025,9.46845497984683e-05
Replogle_two_cellline,924,setting_adaptive_lodo,0.04300581555583172
Replogle_two_cellline,925,one_sided_025,0.0003529169986649927
Replogle_two_cellline,925,setting_adaptive_lodo,-0.004413714365866156
Replogle_two_cellline,926,one_sided_025,0.008282270686514354
Replogle_two_cellline,926,setting_adaptive_lodo,0.03719553732871089
Replogle_two_cellline,927,one_sided_025,0.022023041877906047
Replogle_two_cellline,927,setting_adaptive_lodo,0.048332880719779675
Replogle_two_cellline,928,one_sided_025,0.0036985408785611407
Replogle_two_cellline,928,setting_adaptive_lodo,0.00772866832421315
Replogle_two_cellline,929,one_sided_025,0.00015839572020434622
Replogle_two_cellline,929,setting_adaptive_lodo,0.019495921412504363
Replogle_two_cellline,930,one_sided_025,0.016259645122149058
Replogle_two_cellline,930,setting_adaptive_lodo,0.03337537150103098
Replogle_two_cellline,931,one_sided_025,0.006350426488134664
Replogle_two_cellline,931,setting_adaptive_lodo,0.042053249422366934
Replogle_two_cellline,932,one_sided_025,0.0032676154082784126
Replogle_two_cellline,932,setting_adaptive_lodo,0.017248419744102544
Replogle_two_cellline,933,one_sided_025,0.007403797224630498
Replogle_two_cellline,933,setting_adaptive_lodo,0.002384349287875148
Replogle_two_cellline,934,one_sided_025,0.010417761079147714
Replogle_two_cellline,934,setting_adaptive_lodo,0.012004634325770563
Replogle_two_cellline,935,one_sided_025,0.007674161869454743
Replogle_two_cellline,935,setting_adaptive_lodo,0.022581407991689284
Replogle_two_cellline,936,one_sided_025,-0.0066277788219180345
Replogle_two_cellline,936,setting_adaptive_lodo,-0.027175345013772972
Replogle_two_cellline,937,one_sided_025,-0.008203148946517635
Replogle_two_cellline,937,setting_adaptive_lodo,0.014971521760056228
Replogle_two_cellline,938,one_sided_025,0.0031913242951715493
Replogle_two_cellline,938,setting_adaptive_lodo,0.01989327529794291
Replogle_two_cellline,939,one_sided_025,0.0068085976327869335
Replogle_two_cellline,939,setting_adaptive_lodo,0.04561406514556793
Replogle_two_cellline,940,one_sided_025,0.0123414526247147
Replogle_two_cellline,940,setting_adaptive_lodo,0.029145629385708888
Replogle_two_cellline,941,one_sided_025,0.012313904571627454
Replogle_two_cellline,941,setting_adaptive_lodo,0.01580727187839645
Replogle_two_cellline,942,one_sided_025,0.0071389669961320346
Replogle_two_cellline,942,setting_adaptive_lodo,0.004205727474882959
Replogle_two_cellline,943,one_sided_025,-0.0021595415702527487
Replogle_two_cellline,943,setting_adaptive_lodo,0.009618429805894363
Replogle_two_cellline,944,one_sided_025,0.006798856714565482
Replogle_two_cellline,944,setting_adaptive_lodo,0.022709103457764612
Replogle_two_cellline,945,one_sided_025,-0.003921689057053562
Replogle_two_cellline,945,setting_adaptive_lodo,0.023960432365566248
Replogle_two_cellline,946,one_sided_025,-0.003972029193542864
Replogle_two_cellline,946,setting_adaptive_lodo,0.012197752674075357
Replogle_two_cellline,947,one_sided_025,-0.0020287006096988136
Replogle_two_cellline,947,setting_adaptive_lodo,0.006320792208097059
Replogle_two_cellline,948,one_sided_025,0.01431231056938237
Replogle_two_cellline,948,setting_adaptive_lodo,0.01588558557789413
Replogle_two_cellline,949,one_sided_025,0.018481319605478136
Replogle_two_cellline,949,setting_adaptive_lodo,0.0604539749993695
Replogle_two_cellline,950,one_sided_025,0.00815988036099033
Replogle_two_cellline,950,setting_adaptive_lodo,0.02754017218847918
Replogle_two_cellline,951,one_sided_025,0.0038929374359500946
Replogle_two_cellline,951,setting_adaptive_lodo,0.007095436127699695
Replogle_two_cellline,952,one_sided_025,-0.0020458858644967493
Replogle_two_cellline,952,setting_adaptive_lodo,-0.01031946085823518
Replogle_two_cellline,953,one_sided_025,0.0019011509568022666
Replogle_two_cellline,953,setting_adaptive_lodo,-0.023784359259408833
Replogle_two_cellline,954,one_sided_025,-0.010932052670646564
Replogle_two_cellline,954,setting_adaptive_lodo,-0.0005485548220186542
Replogle_two_cellline,955,one_sided_025,0.0020921400146622915
Replogle_two_cellline,955,setting_adaptive_lodo,0.015996973532388048
Replogle_two_cellline,956,one_sided_025,0.014008454616815491
Replogle_two_cellline,956,setting_adaptive_lodo,0.015059740464619276
Replogle_two_cellline,957,one_sided_025,0.00022957244854088232
Replogle_two_cellline,957,setting_adaptive_lodo,0.033852933837538596
Replogle_two_cellline,958,one_sided_025,0.008406506498472799
Replogle_two_cellline,958,setting_adaptive_lodo,0.04035392611919608
Replogle_two_cellline,959,one_sided_025,0.022503175668850794
Replogle_two_cellline,959,setting_adaptive_lodo,0.030038360602678504
Replogle_two_cellline,960,one_sided_025,0.00756863058222601
Replogle_two_cellline,960,setting_adaptive_lodo,0.020977015076304728
Replogle_two_cellline,961,one_sided_025,0.010551736934222566
Replogle_two_cellline,961,setting_adaptive_lodo,0.05291238217089442
Replogle_two_cellline,962,one_sided_025,0.010874197037291089
Replogle_two_cellline,962,setting_adaptive_lodo,0.022018647657977786
Replogle_two_cellline,963,one_sided_025,0.007213162629370384
Replogle_two_cellline,963,setting_adaptive_lodo,0.0257609690772575
Replogle_two_cellline,964,one_sided_025,0.006235345194566311
Replogle_two_cellline,964,setting_adaptive_lodo,0.02274500288561243
Replogle_two_cellline,965,one_sided_025,0.003859836412160811
Replogle_two_cellline,965,setting_adaptive_lodo,0.005489300395750379
Replogle_two_cellline,966,one_sided_025,0.007759303265352735
Replogle_two_cellline,966,setting_adaptive_lodo,0.001816172106421654
Replogle_two_cellline,967,one_sided_025,0.0054908860055075115
Replogle_two_cellline,967,setting_adaptive_lodo,0.028351345836799435
Replogle_two_cellline,968,one_sided_025,-0.0032975173889323584
Replogle_two_cellline,968,setting_adaptive_lodo,-0.021399177980386375
Replogle_two_cellline,969,one_sided_025,0.007152781386685458
Replogle_two_cellline,969,setting_adaptive_lodo,0.02504762814059941
Replogle_two_cellline,970,one_sided_025,0.009210698273509066
Replogle_two_cellline,970,setting_adaptive_lodo,0.033011831681694914
Replogle_two_cellline,971,one_sided_025,0.002144363220227846
Replogle_two_cellline,971,setting_adaptive_lodo,0.02332997317787483
Replogle_two_cellline,972,one_sided_025,0.0077712995342431035
Replogle_two_cellline,972,setting_adaptive_lodo,-0.0023006046007054692
Replogle_two_cellline,973,one_sided_025,0.006368678035517661
Replogle_two_cellline,973,setting_adaptive_lodo,0.016806103707801612
Replogle_two_cellline,974,one_sided_025,0.017471421844221374
Replogle_two_cellline,974,setting_adaptive_lodo,0.0556274665356557
Replogle_two_cellline,975,one_sided_025,0.011371141874840895
Replogle_two_cellline,975,setting_adaptive_lodo,0.03575879377161967
Replogle_two_cellline,976,one_sided_025,0.0017467960841469343
Replogle_two_cellline,976,setting_adaptive_lodo,0.029410128817108583
Replogle_two_cellline,977,one_sided_025,0.0076108759733370945
Replogle_two_cellline,977,setting_adaptive_lodo,0.005145332729589058
Replogle_two_cellline,978,one_sided_025,0.0034319175283624714
Replogle_two_cellline,978,setting_adaptive_lodo,0.012455716789230686
Replogle_two_cellline,979,one_sided_025,0.009376642323920104
Replogle_two_cellline,979,setting_adaptive_lodo,0.005293926562852824
Replogle_two_cellline,980,one_sided_025,0.01807620460686954
Replogle_two_cellline,980,setting_adaptive_lodo,0.005813512804031418
Replogle_two_cellline,981,one_sided_025,-0.00011908412124800316
Replogle_two_cellline,981,setting_adaptive_lodo,0.04148039169409157
Replogle_two_cellline,982,one_sided_025,0.012708739747271658
Replogle_two_cellline,982,setting_adaptive_lodo,0.05038732722477984
Replogle_two_cellline,983,one_sided_025,0.004856855296500789
Replogle_two_cellline,983,setting_adaptive_lodo,0.02053922295640795
Replogle_two_cellline,984,one_sided_025,0.013856743671965932
Replogle_two_cellline,984,setting_adaptive_lodo,-0.013705686646254295
Replogle_two_cellline,985,one_sided_025,0.00863547259451189
Replogle_two_cellline,985,setting_adaptive_lodo,0.05671707712676158
Replogle_two_cellline,986,one_sided_025,0.02084379888602811
Replogle_two_cellline,986,setting_adaptive_lodo,0.04904660256662585
Replogle_two_cellline,987,one_sided_025,0.016511363572036836
Replogle_two_cellline,987,setting_adaptive_lodo,0.04160128474521757
Replogle_two_cellline,988,one_sided_025,0.012088264218790001
Replogle_two_cellline,988,setting_adaptive_lodo,0.02876979986963224
Replogle_two_cellline,989,one_sided_025,0.009715225169000585
Replogle_two_cellline,989,setting_adaptive_lodo,0.05666529641926138
Replogle_two_cellline,990,one_sided_025,-1.7045420932393363e-05
Replogle_two_cellline,990,setting_adaptive_lodo,-0.0016450883184080944
Replogle_two_cellline,991,one_sided_025,0.007073563269073158
Replogle_two_cellline,991,setting_adaptive_lodo,0.006104486240382262
Replogle_two_cellline,992,one_sided_025,0.017636806111095416
Replogle_two_cellline,992,setting_adaptive_lodo,0.046982909912153814
Replogle_two_cellline,993,one_sided_025,-0.009900375713399079
Replogle_two_cellline,993,setting_adaptive_lodo,0.0033483513028483847
Replogle_two_cellline,994,one_sided_025,0.011566400381155084
Replogle_two_cellline,994,setting_adaptive_lodo,0.012890946510821122
Replogle_two_cellline,995,one_sided_025,0.00529340099894704
Replogle_two_cellline,995,setting_adaptive_lodo,0.02976788691931176
Replogle_two_cellline,996,one_sided_025,0.0033705941129629213
Replogle_two_cellline,996,setting_adaptive_lodo,0.03015190703310866
Replogle_two_cellline,997,one_sided_025,0.003962420037373016
Replogle_two_cellline,997,setting_adaptive_lodo,0.02116650919981683
Replogle_two_cellline,998,one_sided_025,0.006232488100671535
Replogle_two_cellline,998,setting_adaptive_lodo,0.014545721740708145
Replogle_two_cellline,999,one_sided_025,0.011072342343099728
Replogle_two_cellline,999,setting_adaptive_lodo,0.02255090477701549
Replogle_two_cellline,1000,one_sided_025,0.009114242615896773
Replogle_two_cellline,1000,setting_adaptive_lodo,0.01507875145382831
Replogle_two_cellline,1001,one_sided_025,0.01761704154122956
Replogle_two_cellline,1001,setting_adaptive_lodo,0.04208170427151159
Replogle_two_cellline,1002,one_sided_025,-6.688188768838588e-05
Replogle_two_cellline,1002,setting_adaptive_lodo,0.03981429238998402
Replogle_two_cellline,1003,one_sided_025,0.004505746261206145
Replogle_two_cellline,1003,setting_adaptive_lodo,0.024676412417499127
Replogle_two_cellline,1004,one_sided_025,0.009604459055042314
Replogle_two_cellline,1004,setting_adaptive_lodo,0.006191748667191133
Replogle_two_cellline,1005,one_sided_025,0.006434675402744866
Replogle_two_cellline,1005,setting_adaptive_lodo,0.01644456354089302
Replogle_two_cellline,1006,one_sided_025,-0.005909136626277706
Replogle_two_cellline,1006,setting_adaptive_lodo,-0.0018537980621373962
Replogle_two_cellline,1007,one_sided_025,0.008628861458847281
Replogle_two_cellline,1007,setting_adaptive_lodo,0.03753771185584154
Replogle_two_cellline,1008,one_sided_025,0.01908481302698925
Replogle_two_cellline,1008,setting_adaptive_lodo,0.023424773204123922
Replogle_two_cellline,1009,one_sided_025,0.010866147644413557
Replogle_two_cellline,1009,setting_adaptive_lodo,0.03287605839858347
Replogle_two_cellline,1010,one_sided_025,0.012148606575653309
Replogle_two_cellline,1010,setting_adaptive_lodo,0.04825238967149656
Replogle_two_cellline,1011,one_sided_025,0.0014209375151571502
Replogle_two_cellline,1011,setting_adaptive_lodo,-0.01722976645239116
Replogle_two_cellline,1012,one_sided_025,0.008738884909742006
Replogle_two_cellline,1012,setting_adaptive_lodo,0.05063382465734073
